symbol,timeframe,timestamp,date,time,open,high,low,close,volume,source
MINI6F,D,2026-01-07 08:00:00,2026-01-07,08:00:00,44810,45095,44810,44877,3,DIRECTA
MINI6F,1H,2026-01-07 10:00:00,2026-01-07,10:00:00,44810,45095,44810,45095,2,DIRECTA
MINI6F,15M,2026-01-07 10:45:00,2026-01-07,10:45:00,44810,45095,44810,45095,2,DIRECTA
MINI6F,5M,2026-01-07 10:50:00,2026-01-07,10:50:00,44810,44810,44810,44810,0,DIRECTA
MINI6F,5M,2026-01-07 10:55:00,2026-01-07,10:55:00,45095,45095,45095,45095,0,DIRECTA
MINI6F,1H,2026-01-07 17:00:00,2026-01-07,17:00:00,44990,44990,44990,44990,1,DIRECTA
MINI6F,15M,2026-01-07 17:30:00,2026-01-07,17:30:00,44990,44990,44990,44990,1,DIRECTA
MINI6F,5M,2026-01-07 17:40:00,2026-01-07,17:40:00,44990,44990,44990,44990,0,DIRECTA
MINI6F,D,2026-01-08 08:00:00,2026-01-08,08:00:00,44987,44987,44987,44987,0,DIRECTA
MINI6F,D,2026-01-09 08:00:00,2026-01-09,08:00:00,45028,45028,45028,45028,0,DIRECTA
MINI6F,W,2026-01-12 08:00:00,2026-01-12,08:00:00,45031,45140,44822,45082,2,AGG_FROM_D
MINI6F,D,2026-01-12 08:00:00,2026-01-12,08:00:00,45031,45031,45031,45031,0,DIRECTA
MINI6F,D,2026-01-13 08:00:00,2026-01-13,08:00:00,44822,44822,44822,44822,0,DIRECTA
MINI6F,D,2026-01-14 08:00:00,2026-01-14,08:00:00,44941,44941,44941,44941,0,DIRECTA
MINI6F,D,2026-01-15 08:00:00,2026-01-15,08:00:00,45140,45140,45085,45139,2,DIRECTA
MINI6F,1H,2026-01-15 11:00:00,2026-01-15,11:00:00,45140,45140,45140,45140,1,DIRECTA
MINI6F,15M,2026-01-15 11:00:00,2026-01-15,11:00:00,45140,45140,45140,45140,1,DIRECTA
MINI6F,5M,2026-01-15 11:10:00,2026-01-15,11:10:00,45140,45140,45140,45140,0,DIRECTA
MINI6F,1H,2026-01-15 13:00:00,2026-01-15,13:00:00,45085,45085,45085,45085,1,DIRECTA
MINI6F,15M,2026-01-15 13:45:00,2026-01-15,13:45:00,45085,45085,45085,45085,1,DIRECTA
MINI6F,5M,2026-01-15 13:50:00,2026-01-15,13:50:00,45085,45085,45085,45085,0,DIRECTA
MINI6F,D,2026-01-16 08:00:00,2026-01-16,08:00:00,45082,45082,45082,45082,0,DIRECTA
MINI6F,W,2026-01-19 08:00:00,2026-01-19,08:00:00,44430,44735,43881,44215,9,AGG_FROM_D
MINI6F,D,2026-01-19 08:00:00,2026-01-19,08:00:00,44430,44735,44430,44596,4,DIRECTA
MINI6F,1H,2026-01-19 12:00:00,2026-01-19,12:00:00,44430,44430,44430,44430,1,DIRECTA
MINI6F,15M,2026-01-19 12:15:00,2026-01-19,12:15:00,44430,44430,44430,44430,1,DIRECTA
MINI6F,5M,2026-01-19 12:20:00,2026-01-19,12:20:00,44430,44430,44430,44430,0,DIRECTA
MINI6F,1H,2026-01-19 17:00:00,2026-01-19,17:00:00,44735,44735,44610,44630,3,DIRECTA
MINI6F,15M,2026-01-19 17:00:00,2026-01-19,17:00:00,44735,44735,44735,44735,1,DIRECTA
MINI6F,5M,2026-01-19 17:05:00,2026-01-19,17:05:00,44735,44735,44735,44735,0,DIRECTA
MINI6F,15M,2026-01-19 17:15:00,2026-01-19,17:15:00,44610,44630,44610,44630,2,DIRECTA
MINI6F,5M,2026-01-19 17:15:00,2026-01-19,17:15:00,44610,44610,44610,44610,0,DIRECTA
MINI6F,5M,2026-01-19 17:20:00,2026-01-19,17:20:00,44630,44630,44630,44630,0,DIRECTA
MINI6F,D,2026-01-20 08:00:00,2026-01-20,08:00:00,44135,44135,44050,44111,2,DIRECTA
MINI6F,1H,2026-01-20 17:00:00,2026-01-20,17:00:00,44135,44135,44135,44135,1,DIRECTA
MINI6F,15M,2026-01-20 17:00:00,2026-01-20,17:00:00,44135,44135,44135,44135,1,DIRECTA
MINI6F,5M,2026-01-20 17:05:00,2026-01-20,17:05:00,44135,44135,44135,44135,0,DIRECTA
MINI6F,1H,2026-01-20 18:00:00,2026-01-20,18:00:00,44050,44050,44050,44050,1,DIRECTA
MINI6F,15M,2026-01-20 18:30:00,2026-01-20,18:30:00,44050,44050,44050,44050,1,DIRECTA
MINI6F,5M,2026-01-20 18:30:00,2026-01-20,18:30:00,44050,44050,44050,44050,0,DIRECTA
MINI6F,D,2026-01-21 08:00:00,2026-01-21,08:00:00,43935,43935,43881,43881,1,DIRECTA
MINI6F,1H,2026-01-21 09:00:00,2026-01-21,09:00:00,43935,43935,43935,43935,1,DIRECTA
MINI6F,15M,2026-01-21 09:45:00,2026-01-21,09:45:00,43935,43935,43935,43935,1,DIRECTA
MINI6F,5M,2026-01-21 09:55:00,2026-01-21,09:55:00,43935,43935,43935,43935,0,DIRECTA
MINI6F,D,2026-01-22 08:00:00,2026-01-22,08:00:00,44325,44479,44325,44479,2,DIRECTA
MINI6F,1H,2026-01-22 10:00:00,2026-01-22,10:00:00,44325,44325,44325,44325,2,DIRECTA
MINI6F,15M,2026-01-22 10:30:00,2026-01-22,10:30:00,44325,44325,44325,44325,2,DIRECTA
MINI6F,5M,2026-01-22 10:40:00,2026-01-22,10:40:00,44325,44325,44325,44325,2,DIRECTA
MINI6F,D,2026-01-23 08:00:00,2026-01-23,08:00:00,44215,44215,44215,44215,0,DIRECTA
MINI6F,W,2026-01-26 08:00:00,2026-01-26,08:00:00,44365,44900,44332,44896,6,AGG_FROM_D
MINI6F,D,2026-01-26 08:00:00,2026-01-26,08:00:00,44365,44365,44332,44332,1,DIRECTA
MINI6F,1H,2026-01-26 14:00:00,2026-01-26,14:00:00,44365,44365,44365,44365,1,DIRECTA
MINI6F,15M,2026-01-26 14:45:00,2026-01-26,14:45:00,44365,44365,44365,44365,1,DIRECTA
MINI6F,5M,2026-01-26 14:55:00,2026-01-26,14:55:00,44365,44365,44365,44365,1,DIRECTA
MINI6F,D,2026-01-27 08:00:00,2026-01-27,08:00:00,44510,44900,44510,44819,4,DIRECTA
MINI6F,1H,2026-01-27 11:00:00,2026-01-27,11:00:00,44510,44510,44510,44510,1,DIRECTA
MINI6F,15M,2026-01-27 11:30:00,2026-01-27,11:30:00,44510,44510,44510,44510,1,DIRECTA
MINI6F,5M,2026-01-27 11:35:00,2026-01-27,11:35:00,44510,44510,44510,44510,1,DIRECTA
MINI6F,1H,2026-01-27 15:00:00,2026-01-27,15:00:00,44740,44740,44740,44740,1,DIRECTA
MINI6F,15M,2026-01-27 15:45:00,2026-01-27,15:45:00,44740,44740,44740,44740,1,DIRECTA
MINI6F,5M,2026-01-27 15:50:00,2026-01-27,15:50:00,44740,44740,44740,44740,1,DIRECTA
MINI6F,1H,2026-01-27 17:00:00,2026-01-27,17:00:00,44900,44900,44900,44900,2,DIRECTA
MINI6F,15M,2026-01-27 17:00:00,2026-01-27,17:00:00,44900,44900,44900,44900,2,DIRECTA
MINI6F,5M,2026-01-27 17:10:00,2026-01-27,17:10:00,44900,44900,44900,44900,2,DIRECTA
MINI6F,D,2026-01-28 08:00:00,2026-01-28,08:00:00,44820,44820,44510,44510,1,DIRECTA
MINI6F,1H,2026-01-28 08:00:00,2026-01-28,08:00:00,44820,44820,44820,44820,1,DIRECTA
MINI6F,15M,2026-01-28 08:45:00,2026-01-28,08:45:00,44820,44820,44820,44820,1,DIRECTA
MINI6F,5M,2026-01-28 08:55:00,2026-01-28,08:55:00,44820,44820,44820,44820,1,DIRECTA
MINI6F,D,2026-01-29 08:00:00,2026-01-29,08:00:00,44443,44443,44443,44443,0,DIRECTA
MINI6F,D,2026-01-30 08:00:00,2026-01-30,08:00:00,44896,44896,44896,44896,0,DIRECTA
MINI6F,W,2026-02-02 08:00:00,2026-02-02,08:00:00,44875,46595,44875,45229,21,AGG_FROM_D
MINI6F,D,2026-02-02 08:00:00,2026-02-02,08:00:00,44875,45377,44875,45377,2,DIRECTA
MINI6F,1H,2026-02-02 14:00:00,2026-02-02,14:00:00,44875,45155,44875,45155,2,DIRECTA
MINI6F,15M,2026-02-02 14:30:00,2026-02-02,14:30:00,44875,45155,44875,45155,2,DIRECTA
MINI6F,5M,2026-02-02 14:30:00,2026-02-02,14:30:00,44875,45155,44875,45155,2,DIRECTA
MINI6F,D,2026-02-03 08:00:00,2026-02-03,08:00:00,45570,45790,45570,45790,1,DIRECTA
MINI6F,1H,2026-02-03 17:00:00,2026-02-03,17:00:00,45570,45570,45570,45570,1,DIRECTA
MINI6F,15M,2026-02-03 17:30:00,2026-02-03,17:30:00,45570,45570,45570,45570,1,DIRECTA
MINI6F,5M,2026-02-03 17:40:00,2026-02-03,17:40:00,45570,45570,45570,45570,1,DIRECTA
MINI6F,D,2026-02-04 08:00:00,2026-02-04,08:00:00,46345,46595,46000,46011,9,DIRECTA
MINI6F,1H,2026-02-04 12:00:00,2026-02-04,12:00:00,46345,46350,46345,46350,2,DIRECTA
MINI6F,15M,2026-02-04 12:45:00,2026-02-04,12:45:00,46345,46350,46345,46350,2,DIRECTA
MINI6F,5M,2026-02-04 12:55:00,2026-02-04,12:55:00,46345,46350,46345,46350,2,DIRECTA
MINI6F,1H,2026-02-04 13:00:00,2026-02-04,13:00:00,46330,46330,46040,46255,3,DIRECTA
MINI6F,15M,2026-02-04 13:15:00,2026-02-04,13:15:00,46330,46330,46330,46330,1,DIRECTA
MINI6F,5M,2026-02-04 13:15:00,2026-02-04,13:15:00,46330,46330,46330,46330,1,DIRECTA
MINI6F,15M,2026-02-04 13:30:00,2026-02-04,13:30:00,46040,46040,46040,46040,1,DIRECTA
MINI6F,5M,2026-02-04 13:35:00,2026-02-04,13:35:00,46040,46040,46040,46040,1,DIRECTA
MINI6F,15M,2026-02-04 13:45:00,2026-02-04,13:45:00,46255,46255,46255,46255,1,DIRECTA
MINI6F,5M,2026-02-04 13:50:00,2026-02-04,13:50:00,46255,46255,46255,46255,1,DIRECTA
MINI6F,1H,2026-02-04 15:00:00,2026-02-04,15:00:00,46285,46595,46285,46400,3,DIRECTA
MINI6F,15M,2026-02-04 15:15:00,2026-02-04,15:15:00,46285,46595,46285,46595,2,DIRECTA
MINI6F,5M,2026-02-04 15:15:00,2026-02-04,15:15:00,46285,46285,46285,46285,1,DIRECTA
MINI6F,5M,2026-02-04 15:25:00,2026-02-04,15:25:00,46595,46595,46595,46595,1,DIRECTA
MINI6F,15M,2026-02-04 15:30:00,2026-02-04,15:30:00,46400,46400,46400,46400,1,DIRECTA
