symbol,timeframe,timestamp,date,time,open,high,low,close,volume,source
DITAS,15M,2025-12-23 08:00:00,2025-12-23,08:00:00,44600.60156,44625.60156,44590.60156,44625.60156,0,DIRECTA
DITAS,15M,2025-12-23 08:15:00,2025-12-23,08:15:00,44625.60156,44625.60156,44600.60156,44610.60156,0,DIRECTA
DITAS,15M,2025-12-23 08:30:00,2025-12-23,08:30:00,44595.60156,44600.60156,44575.60156,44600.60156,0,DIRECTA
DITAS,15M,2025-12-23 08:45:00,2025-12-23,08:45:00,44605.60156,44610.60156,44565.60156,44580.60156,0,DIRECTA
DITAS,15M,2025-12-23 09:00:00,2025-12-23,09:00:00,44565.60156,44690.60156,44495.60156,44690.60156,0,DIRECTA
DITAS,15M,2025-12-23 09:15:00,2025-12-23,09:15:00,44695.60156,44710.60156,44615.60156,44635.60156,0,DIRECTA
DITAS,15M,2025-12-23 09:30:00,2025-12-23,09:30:00,44640.60156,44655.60156,44540.60156,44550.60156,0,DIRECTA
DITAS,15M,2025-12-23 09:45:00,2025-12-23,09:45:00,44545.60156,44550.60156,44475.60156,44540.60156,0,DIRECTA
DITAS,15M,2025-12-23 10:00:00,2025-12-23,10:00:00,44535.60156,44580.60156,44525.60156,44560.60156,0,DIRECTA
DITAS,15M,2025-12-23 10:15:00,2025-12-23,10:15:00,44575.60156,44605.60156,44530.60156,44535.60156,0,DIRECTA
DITAS,15M,2025-12-23 10:30:00,2025-12-23,10:30:00,44530.60156,44575.60156,44495.60156,44555.60156,0,DIRECTA
DITAS,15M,2025-12-23 10:45:00,2025-12-23,10:45:00,44555.60156,44555.60156,44515.60156,44515.60156,0,DIRECTA
DITAS,15M,2025-12-23 11:00:00,2025-12-23,11:00:00,44530.60156,44590.60156,44530.60156,44590.60156,0,DIRECTA
DITAS,15M,2025-12-23 11:15:00,2025-12-23,11:15:00,44595.60156,44595.60156,44560.60156,44575.60156,0,DIRECTA
DITAS,15M,2025-12-23 11:30:00,2025-12-23,11:30:00,44575.60156,44575.60156,44545.60156,44545.60156,0,DIRECTA
DITAS,15M,2025-12-23 11:45:00,2025-12-23,11:45:00,44545.60156,44555.60156,44500.60156,44500.60156,0,DIRECTA
DITAS,15M,2025-12-23 12:00:00,2025-12-23,12:00:00,44495.60156,44515.60156,44490.60156,44495.60156,0,DIRECTA
DITAS,15M,2025-12-23 12:15:00,2025-12-23,12:15:00,44485.60156,44490.60156,44475.60156,44475.60156,0,DIRECTA
DITAS,15M,2025-12-23 12:30:00,2025-12-23,12:30:00,44470.60156,44480.60156,44455.60156,44455.60156,0,DIRECTA
DITAS,15M,2025-12-23 12:45:00,2025-12-23,12:45:00,44460.60156,44475.60156,44445.60156,44455.60156,0,DIRECTA
DITAS,15M,2025-12-23 13:00:00,2025-12-23,13:00:00,44465.60156,44465.60156,44445.60156,44450.60156,0,DIRECTA
DITAS,15M,2025-12-23 13:15:00,2025-12-23,13:15:00,44455.60156,44475.60156,44450.60156,44475.60156,0,DIRECTA
DITAS,15M,2025-12-23 13:30:00,2025-12-23,13:30:00,44475.60156,44495.60156,44475.60156,44485.60156,0,DIRECTA
DITAS,15M,2025-12-23 13:45:00,2025-12-23,13:45:00,44480.60156,44485.60156,44460.60156,44470.60156,0,DIRECTA
DITAS,15M,2025-12-23 14:00:00,2025-12-23,14:00:00,44475.60156,44490.60156,44460.60156,44490.60156,0,DIRECTA
DITAS,15M,2025-12-23 14:15:00,2025-12-23,14:15:00,44485.60156,44485.60156,44455.60156,44475.60156,0,DIRECTA
DITAS,15M,2025-12-23 14:30:00,2025-12-23,14:30:00,44470.60156,44490.60156,44460.60156,44460.60156,0,DIRECTA
DITAS,15M,2025-12-23 14:45:00,2025-12-23,14:45:00,44470.60156,44510.60156,44460.60156,44500.60156,0,DIRECTA
DITAS,15M,2025-12-23 15:00:00,2025-12-23,15:00:00,44490.60156,44555.60156,44490.60156,44555.60156,0,DIRECTA
DITAS,15M,2025-12-23 15:15:00,2025-12-23,15:15:00,44560.60156,44590.60156,44560.60156,44580.60156,0,DIRECTA
DITAS,15M,2025-12-23 15:30:00,2025-12-23,15:30:00,44585.60156,44675.60156,44585.60156,44660.60156,0,DIRECTA
DITAS,15M,2025-12-23 15:45:00,2025-12-23,15:45:00,44665.60156,44665.60156,44620.60156,44625.60156,0,DIRECTA
DITAS,15M,2025-12-23 16:00:00,2025-12-23,16:00:00,44630.60156,44650.60156,44600.60156,44650.60156,0,DIRECTA
DITAS,15M,2025-12-23 16:15:00,2025-12-23,16:15:00,44655.60156,44705.60156,44655.60156,44665.60156,0,DIRECTA
DITAS,15M,2025-12-23 16:30:00,2025-12-23,16:30:00,44660.60156,44675.60156,44660.60156,44660.60156,0,DIRECTA
DITAS,15M,2025-12-23 16:45:00,2025-12-23,16:45:00,44660.60156,44670.60156,44650.60156,44670.60156,0,DIRECTA
DITAS,15M,2025-12-23 17:00:00,2025-12-23,17:00:00,44660.60156,44675.60156,44620.60156,44625.60156,0,DIRECTA
DITAS,15M,2025-12-23 17:15:00,2025-12-23,17:15:00,44625.60156,44645.60156,44620.60156,44620.60156,0,DIRECTA
DITAS,15M,2025-12-23 17:30:00,2025-12-23,17:30:00,44630.60156,44645.60156,44590.60156,44590.60156,0,DIRECTA
DITAS,15M,2025-12-23 17:45:00,2025-12-23,17:45:00,44595.60156,44600.60156,44585.60156,44590.60156,0,DIRECTA
DITAS,15M,2025-12-23 18:00:00,2025-12-23,18:00:00,44580.60156,44595.60156,44580.60156,44590.60156,0,DIRECTA
DITAS,15M,2025-12-23 18:15:00,2025-12-23,18:15:00,44590.60156,44605.60156,44590.60156,44605.60156,0,DIRECTA
DITAS,15M,2025-12-23 18:30:00,2025-12-23,18:30:00,44605.60156,44605.60156,44595.60156,44595.60156,0,DIRECTA
DITAS,15M,2025-12-23 18:45:00,2025-12-23,18:45:00,44595.60156,44595.60156,44580.60156,44580.60156,0,DIRECTA
DITAS,15M,2025-12-23 19:00:00,2025-12-23,19:00:00,44585.60156,44585.60156,44585.60156,44585.60156,0,DIRECTA
DITAS,15M,2025-12-23 19:15:00,2025-12-23,19:15:00,44610.60156,44615.60156,44605.60156,44605.60156,0,DIRECTA
DITAS,15M,2025-12-23 19:30:00,2025-12-23,19:30:00,44605.60156,44605.60156,44600.60156,44605.60156,0,DIRECTA
DITAS,15M,2025-12-23 19:45:00,2025-12-23,19:45:00,44610.60156,44610.60156,44595.60156,44595.60156,0,DIRECTA
DITAS,15M,2025-12-23 20:00:00,2025-12-23,20:00:00,44595.60156,44600.60156,44590.60156,44590.60156,0,DIRECTA
DITAS,15M,2025-12-23 20:15:00,2025-12-23,20:15:00,44590.60156,44590.60156,44585.60156,44585.60156,0,DIRECTA
DITAS,15M,2025-12-23 20:30:00,2025-12-23,20:30:00,44580.60156,44585.60156,44580.60156,44585.60156,0,DIRECTA
DITAS,15M,2025-12-23 20:45:00,2025-12-23,20:45:00,44575.60156,44575.60156,44575.60156,44575.60156,0,DIRECTA
DITAS,15M,2025-12-23 21:00:00,2025-12-23,21:00:00,44570.60156,44590.60156,44570.60156,44590.60156,0,DIRECTA
DITAS,15M,2025-12-23 21:15:00,2025-12-23,21:15:00,44575.60156,44580.60156,44570.60156,44575.60156,0,DIRECTA
DITAS,15M,2025-12-23 21:30:00,2025-12-23,21:30:00,44565.60156,44585.60156,44555.60156,44560.60156,0,DIRECTA
DITAS,15M,2025-12-23 21:45:00,2025-12-23,21:45:00,44585.60156,44600.60156,44535.60156,44540.60156,0,DIRECTA
DITAS,15M,2025-12-29 08:00:00,2025-12-29,08:00:00,44680.57813,44690.57813,44650.57813,44660.57813,0,DIRECTA
DITAS,15M,2025-12-29 08:15:00,2025-12-29,08:15:00,44650.57813,44690.57813,44650.57813,44690.57813,0,DIRECTA
DITAS,15M,2025-12-29 08:30:00,2025-12-29,08:30:00,44700.57813,44705.57813,44685.57813,44695.57813,0,DIRECTA
DITAS,15M,2025-12-29 08:45:00,2025-12-29,08:45:00,44700.57813,44715.57813,44645.57813,44665.57813,0,DIRECTA
DITAS,15M,2025-12-29 09:00:00,2025-12-29,09:00:00,44660.57813,44675.57813,44450.57813,44455.57813,0,DIRECTA
DITAS,15M,2025-12-29 09:15:00,2025-12-29,09:15:00,44460.57813,44530.57813,44460.57813,44460.57813,0,DIRECTA
DITAS,15M,2025-12-29 09:30:00,2025-12-29,09:30:00,44475.57813,44500.57813,44425.57813,44440.57813,0,DIRECTA
DITAS,15M,2025-12-29 09:45:00,2025-12-29,09:45:00,44445.57813,44470.57813,44410.57813,44435.57813,0,DIRECTA
DITAS,15M,2025-12-29 10:00:00,2025-12-29,10:00:00,44450.57813,44500.57813,44425.57813,44500.57813,0,DIRECTA
DITAS,15M,2025-12-29 10:15:00,2025-12-29,10:15:00,44495.57813,44515.57813,44480.57813,44510.57813,0,DIRECTA
DITAS,15M,2025-12-29 10:30:00,2025-12-29,10:30:00,44505.57813,44505.57813,44435.57813,44480.57813,0,DIRECTA
