symbol,timeframe,timestamp,date,time,open,high,low,close,volume,source
DITAS,5M,2025-12-23 08:00:00,2025-12-23,08:00:00,44600.60156,44615.60156,44600.60156,44615.60156,0,DIRECTA
DITAS,5M,2025-12-23 08:05:00,2025-12-23,08:05:00,44610.60156,44620.60156,44600.60156,44600.60156,0,DIRECTA
DITAS,5M,2025-12-23 08:10:00,2025-12-23,08:10:00,44595.60156,44625.60156,44590.60156,44625.60156,0,DIRECTA
DITAS,5M,2025-12-23 08:15:00,2025-12-23,08:15:00,44625.60156,44625.60156,44605.60156,44620.60156,0,DIRECTA
DITAS,5M,2025-12-23 08:20:00,2025-12-23,08:20:00,44625.60156,44625.60156,44600.60156,44600.60156,0,DIRECTA
DITAS,5M,2025-12-23 08:25:00,2025-12-23,08:25:00,44605.60156,44610.60156,44605.60156,44610.60156,0,DIRECTA
DITAS,5M,2025-12-23 08:30:00,2025-12-23,08:30:00,44595.60156,44595.60156,44580.60156,44580.60156,0,DIRECTA
DITAS,5M,2025-12-23 08:35:00,2025-12-23,08:35:00,44585.60156,44585.60156,44580.60156,44580.60156,0,DIRECTA
DITAS,5M,2025-12-23 08:40:00,2025-12-23,08:40:00,44575.60156,44600.60156,44575.60156,44600.60156,0,DIRECTA
DITAS,5M,2025-12-23 08:45:00,2025-12-23,08:45:00,44605.60156,44610.60156,44590.60156,44590.60156,0,DIRECTA
DITAS,5M,2025-12-23 08:50:00,2025-12-23,08:50:00,44590.60156,44610.60156,44590.60156,44610.60156,0,DIRECTA
DITAS,5M,2025-12-23 08:55:00,2025-12-23,08:55:00,44600.60156,44600.60156,44565.60156,44580.60156,0,DIRECTA
DITAS,5M,2025-12-23 09:00:00,2025-12-23,09:00:00,44565.60156,44625.60156,44495.60156,44625.60156,0,DIRECTA
DITAS,5M,2025-12-23 09:05:00,2025-12-23,09:05:00,44630.60156,44670.60156,44630.60156,44650.60156,0,DIRECTA
DITAS,5M,2025-12-23 09:10:00,2025-12-23,09:10:00,44655.60156,44690.60156,44655.60156,44690.60156,0,DIRECTA
DITAS,5M,2025-12-23 09:15:00,2025-12-23,09:15:00,44695.60156,44710.60156,44670.60156,44685.60156,0,DIRECTA
DITAS,5M,2025-12-23 09:20:00,2025-12-23,09:20:00,44675.60156,44675.60156,44645.60156,44645.60156,0,DIRECTA
DITAS,5M,2025-12-23 09:25:00,2025-12-23,09:25:00,44630.60156,44640.60156,44615.60156,44635.60156,0,DIRECTA
DITAS,5M,2025-12-23 09:30:00,2025-12-23,09:30:00,44640.60156,44655.60156,44635.60156,44645.60156,0,DIRECTA
DITAS,5M,2025-12-23 09:35:00,2025-12-23,09:35:00,44640.60156,44645.60156,44580.60156,44580.60156,0,DIRECTA
DITAS,5M,2025-12-23 09:40:00,2025-12-23,09:40:00,44575.60156,44575.60156,44540.60156,44550.60156,0,DIRECTA
DITAS,5M,2025-12-23 09:45:00,2025-12-23,09:45:00,44545.60156,44550.60156,44505.60156,44515.60156,0,DIRECTA
DITAS,5M,2025-12-23 09:50:00,2025-12-23,09:50:00,44525.60156,44525.60156,44475.60156,44500.60156,0,DIRECTA
DITAS,5M,2025-12-23 09:55:00,2025-12-23,09:55:00,44490.60156,44550.60156,44490.60156,44540.60156,0,DIRECTA
DITAS,5M,2025-12-23 10:00:00,2025-12-23,10:00:00,44535.60156,44575.60156,44535.60156,44545.60156,0,DIRECTA
DITAS,5M,2025-12-23 10:05:00,2025-12-23,10:05:00,44545.60156,44560.60156,44525.60156,44560.60156,0,DIRECTA
DITAS,5M,2025-12-23 10:10:00,2025-12-23,10:10:00,44560.60156,44580.60156,44560.60156,44560.60156,0,DIRECTA
DITAS,5M,2025-12-23 10:15:00,2025-12-23,10:15:00,44575.60156,44590.60156,44550.60156,44590.60156,0,DIRECTA
DITAS,5M,2025-12-23 10:20:00,2025-12-23,10:20:00,44595.60156,44605.60156,44530.60156,44530.60156,0,DIRECTA
DITAS,5M,2025-12-23 10:25:00,2025-12-23,10:25:00,44530.60156,44555.60156,44530.60156,44535.60156,0,DIRECTA
DITAS,5M,2025-12-23 10:30:00,2025-12-23,10:30:00,44530.60156,44545.60156,44495.60156,44515.60156,0,DIRECTA
DITAS,5M,2025-12-23 10:35:00,2025-12-23,10:35:00,44520.60156,44550.60156,44510.60156,44540.60156,0,DIRECTA
DITAS,5M,2025-12-23 10:40:00,2025-12-23,10:40:00,44555.60156,44575.60156,44555.60156,44555.60156,0,DIRECTA
DITAS,5M,2025-12-23 10:45:00,2025-12-23,10:45:00,44555.60156,44555.60156,44520.60156,44520.60156,0,DIRECTA
DITAS,5M,2025-12-23 10:50:00,2025-12-23,10:50:00,44525.60156,44535.60156,44525.60156,44535.60156,0,DIRECTA
DITAS,5M,2025-12-23 10:55:00,2025-12-23,10:55:00,44545.60156,44550.60156,44515.60156,44515.60156,0,DIRECTA
DITAS,5M,2025-12-23 11:00:00,2025-12-23,11:00:00,44530.60156,44565.60156,44530.60156,44565.60156,0,DIRECTA
DITAS,5M,2025-12-23 11:05:00,2025-12-23,11:05:00,44570.60156,44575.60156,44570.60156,44570.60156,0,DIRECTA
DITAS,5M,2025-12-23 11:10:00,2025-12-23,11:10:00,44580.60156,44590.60156,44580.60156,44590.60156,0,DIRECTA
DITAS,5M,2025-12-23 11:15:00,2025-12-23,11:15:00,44595.60156,44595.60156,44560.60156,44560.60156,0,DIRECTA
DITAS,5M,2025-12-23 11:20:00,2025-12-23,11:20:00,44575.60156,44575.60156,44565.60156,44570.60156,0,DIRECTA
DITAS,5M,2025-12-23 11:25:00,2025-12-23,11:25:00,44560.60156,44580.60156,44560.60156,44575.60156,0,DIRECTA
DITAS,5M,2025-12-23 11:30:00,2025-12-23,11:30:00,44575.60156,44575.60156,44560.60156,44560.60156,0,DIRECTA
DITAS,5M,2025-12-23 11:35:00,2025-12-23,11:35:00,44555.60156,44560.60156,44550.60156,44555.60156,0,DIRECTA
DITAS,5M,2025-12-23 11:40:00,2025-12-23,11:40:00,44545.60156,44550.60156,44545.60156,44545.60156,0,DIRECTA
DITAS,5M,2025-12-23 11:45:00,2025-12-23,11:45:00,44545.60156,44555.60156,44545.60156,44550.60156,0,DIRECTA
DITAS,5M,2025-12-23 11:50:00,2025-12-23,11:50:00,44550.60156,44550.60156,44535.60156,44540.60156,0,DIRECTA
DITAS,5M,2025-12-23 11:55:00,2025-12-23,11:55:00,44540.60156,44540.60156,44500.60156,44500.60156,0,DIRECTA
DITAS,5M,2025-12-23 12:00:00,2025-12-23,12:00:00,44495.60156,44515.60156,44495.60156,44505.60156,0,DIRECTA
DITAS,5M,2025-12-23 12:05:00,2025-12-23,12:05:00,44510.60156,44515.60156,44500.60156,44500.60156,0,DIRECTA
DITAS,5M,2025-12-23 12:10:00,2025-12-23,12:10:00,44505.60156,44505.60156,44490.60156,44495.60156,0,DIRECTA
DITAS,5M,2025-12-23 12:15:00,2025-12-23,12:15:00,44485.60156,44485.60156,44485.60156,44485.60156,0,DIRECTA
DITAS,5M,2025-12-23 12:20:00,2025-12-23,12:20:00,44480.60156,44490.60156,44480.60156,44485.60156,0,DIRECTA
DITAS,5M,2025-12-23 12:25:00,2025-12-23,12:25:00,44480.60156,44490.60156,44475.60156,44475.60156,0,DIRECTA
DITAS,5M,2025-12-23 12:30:00,2025-12-23,12:30:00,44470.60156,44480.60156,44460.60156,44475.60156,0,DIRECTA
DITAS,5M,2025-12-23 12:35:00,2025-12-23,12:35:00,44475.60156,44480.60156,44465.60156,44465.60156,0,DIRECTA
DITAS,5M,2025-12-23 12:40:00,2025-12-23,12:40:00,44470.60156,44470.60156,44455.60156,44455.60156,0,DIRECTA
DITAS,5M,2025-12-23 12:45:00,2025-12-23,12:45:00,44460.60156,44460.60156,44450.60156,44450.60156,0,DIRECTA
DITAS,5M,2025-12-23 12:50:00,2025-12-23,12:50:00,44455.60156,44465.60156,44445.60156,44465.60156,0,DIRECTA
DITAS,5M,2025-12-23 12:55:00,2025-12-23,12:55:00,44470.60156,44475.60156,44455.60156,44455.60156,0,DIRECTA
DITAS,5M,2025-12-23 13:00:00,2025-12-23,13:00:00,44465.60156,44465.60156,44450.60156,44455.60156,0,DIRECTA
DITAS,5M,2025-12-23 13:05:00,2025-12-23,13:05:00,44460.60156,44465.60156,44455.60156,44465.60156,0,DIRECTA
DITAS,5M,2025-12-23 13:10:00,2025-12-23,13:10:00,44460.60156,44460.60156,44445.60156,44450.60156,0,DIRECTA
DITAS,5M,2025-12-23 13:15:00,2025-12-23,13:15:00,44455.60156,44465.60156,44455.60156,44465.60156,0,DIRECTA
DITAS,5M,2025-12-23 13:20:00,2025-12-23,13:20:00,44450.60156,44460.60156,44450.60156,44450.60156,0,DIRECTA
DITAS,5M,2025-12-23 13:25:00,2025-12-23,13:25:00,44470.60156,44475.60156,44470.60156,44475.60156,0,DIRECTA
DITAS,5M,2025-12-23 13:30:00,2025-12-23,13:30:00,44475.60156,44495.60156,44475.60156,44490.60156,0,DIRECTA
DITAS,5M,2025-12-23 13:35:00,2025-12-23,13:35:00,44485.60156,44485.60156,44480.60156,44485.60156,0,DIRECTA
DITAS,5M,2025-12-23 13:45:00,2025-12-23,13:45:00,44480.60156,44485.60156,44480.60156,44480.60156,0,DIRECTA
DITAS,5M,2025-12-23 13:50:00,2025-12-23,13:50:00,44475.60156,44480.60156,44470.60156,44470.60156,0,DIRECTA
DITAS,5M,2025-12-23 13:55:00,2025-12-23,13:55:00,44460.60156,44470.60156,44460.60156,44470.60156,0,DIRECTA
DITAS,5M,2025-12-23 14:00:00,2025-12-23,14:00:00,44475.60156,44480.60156,44470.60156,44470.60156,0,DIRECTA
DITAS,5M,2025-12-23 14:05:00,2025-12-23,14:05:00,44485.60156,44485.60156,44460.60156,44465.60156,0,DIRECTA
DITAS,5M,2025-12-23 14:10:00,2025-12-23,14:10:00,44470.60156,44490.60156,44470.60156,44490.60156,0,DIRECTA
DITAS,5M,2025-12-23 14:15:00,2025-12-23,14:15:00,44485.60156,44485.60156,44470.60156,44475.60156,0,DIRECTA
