symbol,timeframe,timestamp,date,time,open,high,low,close,volume,source
DITAS,W,2025-12-23 08:00:00,2025-12-23,08:00:00,44600.60156,44710.60156,44445.60156,44590.60156,0,AGG_FROM_D
DITAS,W,2025-12-29 08:00:00,2025-12-29,08:00:00,44680.57813,45386.53906,44400.57813,45331.53906,0,AGG_FROM_D
DITAS,W,2026-01-05 08:00:00,2026-01-05,08:00:00,45607.03125,46184.32031,45376.67969,45754.69922,0,AGG_FROM_D
DITAS,W,2026-01-12 08:00:00,2026-01-12,08:00:00,45691.26172,45936.39844,45366.26172,45720.76953,0,AGG_FROM_D
DITAS,W,2026-01-19 08:00:00,2026-01-19,08:00:00,45247.69141,45502.69141,44052.46094,44842.23047,0,AGG_FROM_D
DITAS,W,2026-01-26 08:00:00,2026-01-26,08:00:00,44846.60156,45587.60156,44796.60156,45507.60156,0,AGG_FROM_D
DITAS,W,2026-02-02 08:00:00,2026-02-02,08:00:00,45141.42188,47100.51953,45121.42188,45853.57031,0,AGG_FROM_D
DITAS,W,2026-02-09 08:00:00,2026-02-09,08:00:00,46218.19922,46991.80859,45105.94922,45465.94922,0,AGG_FROM_D
DITAS,W,2026-02-16 08:00:00,2026-02-16,08:00:00,45460.62109,46716.21875,45208.19922,46511.21875,0,AGG_FROM_D
DITAS,W,2026-02-23 08:00:00,2026-02-23,08:00:00,46382.98047,47659.94141,46352.98047,47024.94141,0,AGG_FROM_D
DITAS,W,2026-03-02 08:00:00,2026-03-02,08:00:00,46343.89063,46503.89063,43663.55078,44228.55078,0,AGG_FROM_D
DITAS,W,2026-03-09 08:00:00,2026-03-09,08:00:00,43108.26172,45407.96094,42693.26172,44286.17969,0,AGG_FROM_D
DITAS,W,2026-03-16 08:00:00,2026-03-16,08:00:00,44458.92188,45406.53906,42680.37891,42805.37891,0,AGG_FROM_D
DITAS,W,2026-03-23 08:00:00,2026-03-23,08:00:00,42045.89844,44244.53125,41645.89844,43378.83984,0,AGG_FROM_D
DITAS,W,2026-03-30 08:00:00,2026-03-30,08:00:00,43074.10156,45948.71094,43029.10156,45574.94922,0,AGG_FROM_D
